学校名称,985,211,双一流,普通院校,院系名称,专业,招生人数,学习方式,分数线
北京航空航天大学,是,是,是,不是,仪器科学与光电工程学院,电子信息,33,全日制,295
北京航空航天大学,是,是,是,不是,中法工程师学院/国际通用工程学院,电子信息,2,全日制,295
北京航空航天大学,是,是,是,不是,大科学装置研究院,电子信息,42,全日制,295
北京航空航天大学,是,是,是,不是,人工智能学院,电子信息,12,全日制,295
北京航空航天大学,是,是,是,不是,杭州国际创新研究院,电子信息,123,全日制,295
北京航空航天大学,是,是,是,不是,集成电路科学与工程学院,集成电路工程,22,全日制,295
北京航空航天大学,是,是,是,不是,集成电路科学与工程学院,集成电路工程,20,非全日制,295
北京航空航天大学,是,是,是,不是,杭州国际创新研究院,集成电路工程,4,全日制,295
北京航空航天大学,是,是,是,不是,计算机学院,计算机技术,49,全日制,295
北京航空航天大学,是,是,是,不是,计算机学院,计算机技术,20,非全日制,295
北京航空航天大学,是,是,是,不是,杭州国际创新研究院,计算机技术,8,全日制,295
北京航空航天大学,是,是,是,不是,软件学院,软件工程,15,全日制,295
北京航空航天大学,是,是,是,不是,软件学院,软件工程,1,全日制,295
北京航空航天大学,是,是,是,不是,软件学院,软件工程,88,非全日制,295
北京航空航天大学,是,是,是,不是,自动化科学与电气工程学院,控制工程,54,全日制,295
北京航空航天大学,是,是,是,不是,宇航学院,控制工程,15,全日制,295
北京航空航天大学,是,是,是,不是,无人系统研究院,控制工程,6,全日制,295
北京航空航天大学,是,是,是,不是,杭州国际创新研究院,控制工程,10,全日制,295
北京航空航天大学,是,是,是,不是,生物与医学工程学院,生物医学工程,17,全日制,295
北京航空航天大学,是,是,是,不是,无人系统研究院,人工智能,2,全日制,295
北京航空航天大学,是,是,是,不是,网络空间安全学院,网络与信息安全,10,全日制,295
北京航空航天大学,是,是,是,不是,网络空间安全学院,网络与信息安全,20,非全日制,295
北京航空航天大学,是,是,是,不是,航空科学与工程学院,机械,74,全日制,295
北京航空航天大学,是,是,是,不是,机械工程及自动化学院,机械,20,非全日制,295
北京航空航天大学,是,是,是,不是,可靠性与系统工程学院,机械,9,全日制,295
北京航空航天大学,是,是,是,不是,中法工程师学院/国际通用工程学院,机械,3,全日制,295
北京航空航天大学,是,是,是,不是,航空发动机研究院,机械,7,全日制,295
北京航空航天大学,是,是,是,不是,杭州国际创新研究院,机械,75,全日制,295
北京航空航天大学,是,是,是,不是,自动化科学与电气工程学院,机械工程,5,全日制,295
北京航空航天大学,是,是,是,不是,机械工程及自动化学院,机械工程,40,全日制,295
北京航空航天大学,是,是,是,不是,生物与医学工程学院,机械工程,18,全日制,295
北京航空航天大学,是,是,是,不是,交通科学与工程学院,车辆工程,6,全日制,295
北京航空航天大学,是,是,是,不是,无人系统研究院,航空工程,11,全日制,295
北京航空航天大学,是,是,是,不是,宇航学院,航天工程,19,全日制,295
北京航空航天大学,是,是,是,不是,自动化科学与电气工程学院,机器人工程,7,全日制,295
北京航空航天大学,是,是,是,不是,机械工程及自动化学院,机器人工程,6,全日制,295
北京航空航天大学,是,是,是,不是,化学学院,材料与化工,12,全日制,295
北京航空航天大学,是,是,是,不是,航空发动机研究院,材料与化工,2,全日制,295
北京航空航天大学,是,是,是,不是,材料科学与工程学院,材料工程,50,全日制,295
北京航空航天大学,是,是,是,不是,杭州国际创新研究院,材料工程,17,全日制,295
北京航空航天大学,是,是,是,不是,能源与动力工程学院,能源动力,40,全日制,295
北京航空航天大学,是,是,是,不是,航空发动机研究院,能源动力,29,全日制,295
北京航空航天大学,是,是,是,不是,杭州国际创新研究院,能源动力,32,全日制,295
北京航空航天大学,是,是,是,不是,宇航学院,航天动力工程,19,全日制,295
北京航空航天大学,是,是,是,不是,杭州国际创新研究院,交通运输,13,全日制,295
北京航空航天大学,是,是,是,不是,交通科学与工程学院,道路交通运输,17,全日制,295
北京航空航天大学,是,是,是,不是,交通科学与工程学院,道路交通运输,18,非全日制,295
北京航空航天大学,是,是,是,不是,杭州国际创新研究院,道路交通运输,10,全日制,295
北京航空航天大学,是,是,是,不是,交通科学与工程学院,航空交通运输,17,全日制,295
北京航空航天大学,是,是,是,不是,杭州国际创新研究院,航空交通运输,11,全日制,295
北京航空航天大学,是,是,是,不是,生物与医学工程学院,基础医学,8,全日制,295
北京航空航天大学,是,是,是,不是,生物与医学工程学院,生物医学工程,2,全日制,295
北京航空航天大学,是,是,是,不是,经济管理学院,管理科学与工程,14,全日制,335
北京航空航天大学,是,是,是,不是,经济管理学院,管理科学与工程,1,全日制,335
北京航空航天大学,是,是,是,不是,经济管理学院,工商管理学,5,全日制,335
北京航空航天大学,是,是,是,不是,人文与社会科学高等研究院,公共管理学,1,全日制,335
北京航空航天大学,是,是,是,不是,人文社会科学学院,公共管理学,8,全日制,335
北京航空航天大学,是,是,是,不是,经济管理学院,工商管理,400,非全日制,151
北京航空航天大学,是,是,是,不是,人文社会科学学院,公共管理,297,非全日制,164
北京航空航天大学,是,是,是,不是,经济管理学院,会计,120,非全日制,194
北京航空航天大学,是,是,是,不是,经济管理学院,工程管理,246,非全日制,162
北京航空航天大学,是,是,是,不是,经济管理学院,工业工程与管理,6,全日制,162
北京航空航天大学,是,是,是,不是,集成电路科学与工程学院,集成电路科学与工程,44,全日制,295
北京航空航天大学,是,是,是,不是,机械工程及自动化学院,设计学,2,全日制,295
北京航空航天大学,是,是,是,不是,新媒体艺术与设计学院,设计学,5,全日制,295
北京航空航天大学,是,是,是,不是,航空发动机研究院,空天动力科学与技术,10,全日制,295
北京航空航天大学,是,是,是,不是,人工智能学院,人工智能,4,全日制,295
北京理工大学,是,是,是,不是,经济学院,理论经济学,6,全日制,340
北京理工大学,是,是,是,不是,珠海校区,应用经济学,6,全日制,340
北京理工大学,是,是,是,不是,经济学院,应用经济学,6,全日制,340
北京理工大学,是,是,是,不是,经济学院,金融,2,全日制,340
北京理工大学,是,是,是,不是,经济学院,金融,5,非全日制,340
北京理工大学,是,是,是,不是,经济学院,理论经济学,6,全日制,340
北京理工大学,是,是,是,不是,珠海校区,应用经济学,6,全日制,340
北京理工大学,是,是,是,不是,经济学院,应用经济学,6,全日制,340
北京理工大学,是,是,是,不是,经济学院,金融,2,全日制,340
北京理工大学,是,是,是,不是,经济学院,金融,5,非全日制,340
北京理工大学,是,是,是,不是,珠海校区,数字经济,50,非全日制,340
北京理工大学,是,是,是,不是,经济学院,数字经济,1,全日制,340
北京理工大学,是,是,是,不是,经济学院,数字经济,18,非全日制,340
北京理工大学,是,是,是,不是,国际组织创新学院,法学,2,全日制,323
北京理工大学,是,是,是,不是,法学院,法学,11,全日制,323
北京理工大学,是,是,是,不是,马克思主义学院,马克思主义理论,14,全日制,323
北京理工大学,是,是,是,不是,马克思主义学院,马克思主义理论,18,非全日制,323
北京理工大学,是,是,是,不是,法学院,法律（非法学）,8,全日制,323
北京理工大学,是,是,是,不是,法学院,法律（非法学）,100,非全日制,323
北京理工大学,是,是,是,不是,国际组织创新学院,法律（法学）,1,全日制,323
北京理工大学,是,是,是,不是,法学院,法律（法学）,14,全日制,323
北京理工大学,是,是,是,不是,法学院,法律（法学）,100,非全日制,323
北京理工大学,是,是,是,不是,珠海校区,法律（法学）,6,全日制,323
北京理工大学,是,是,是,不是,教育学院,教育学,9,全日制,341
北京理工大学,是,是,是,不是,教育学院,教育学,20,非全日制,341
北京理工大学,是,是,是,不是,教育学院,心理健康教育,3,全日制,341
北京理工大学,是,是,是,不是,教育学院,心理健康教育,30,非全日制,341
北京理工大学,是,是,是,不是,教育学院,科学与技术教育,3,全日制,341
北京理工大学,是,是,是,不是,教育学院,科学与技术教育,30,非全日制,341
北京理工大学,是,是,是,不是,教育学院,职业技术教育,10,非全日制,341
北京理工大学,是,是,是,不是,外国语学院,国际中文教育,8,全日制,350
北京理工大学,是,是,是,不是,外国语学院,外国语言文学,10,全日制,360
北京理工大学,是,是,是,不是,外国语学院,英语笔译,9,全日制,351
北京理工大学,是,是,是,不是,数学与统计学院,数学,8,全日制,305
北京理工大学,是,是,是,不是,物理学院,物理学,28,全日制,305
北京理工大学,是,是,是,不是,化学与化工学院,化学,24,全日制,305
北京理工大学,是,是,是,不是,生命学院,生物学,12,全日制,305
北京理工大学,是,是,是,不是,数学与统计学院,统计学,4,全日制,305
北京理工大学,是,是,是,不是,机电学院,力学,4,全日制,295
北京理工大学,是,是,是,不是,先进结构技术研究院,力学,2,全日制,295
北京理工大学,是,是,是,不是,珠海校区,力学,7,全日制,295
北京理工大学,是,是,是,不是,空天科学与技术学院,力学,10,全日制,295
北京理工大学,是,是,是,不是,机电学院,机械工程,6,全日制,300
北京理工大学,是,是,是,不是,机械与车辆学院,机械工程,44,全日制,300
北京理工大学,是,是,是,不是,先进结构技术研究院,机械工程,2,全日制,300
北京理工大学,是,是,是,不是,珠海校区,机械工程,7,全日制,300
北京理工大学,是,是,是,不是,光电学院,光学工程,30,全日制,300
北京理工大学,是,是,是,不是,光电学院,仪器科学与技术,12,全日制,300
北京理工大学,是,是,是,不是,材料学院,材料科学与工程,30,全日制,300
北京理工大学,是,是,是,不是,先进结构技术研究院,材料科学与工程,2,全日制,300
北京理工大学,是,是,是,不是,珠海校区,材料科学与工程,7,全日制,300
北京理工大学,是,是,是,不是,机械与车辆学院,动力工程及工程热物理,17,全日制,295
北京理工大学,是,是,是,不是,珠海校区,动力工程及工程热物理,6,全日制,295
北京理工大学,是,是,是,不是,集成电路与电子学院,电子科学与技术,18,全日制,300
